2843	-1480
1862	-2161
934	-2717
197	-3013
-245	-2947
-331	-2470
-62	-1600
509	-426
1277	902
2110	2198
2865	3262
3415	3919
3669	4044
3584	3585
3171	2573
2495	1117
1659	-608
789	-2389
8	-4008
-576	-5270
-895	-6036
-930	-6234
-709	-5869
-306	-5019
177	-3814
623	-2417
921	-995
989	306
782	1379
301	2163
-403	2651
-1243	2875
-2103	2897
-2862	2787
-3410	2614
-3663	2426
-3583	2250
-3176	2089
-2500	1931
-1653	1757
-760	1554
44	1322
630	1082
899	870
793	736
304	728
-524	879
-1599	1200
-2790	1663
-3950	2209
-4926	2745
-5587	3162
-5835	3349
-5620	3212
-4948	2697
-3875	1795
-2507	557
-979	-919
558	-2489
1956	-3988
3093	-5253
3881	-6141
4281	-6555
4302	-6449
3996	-5843
3451	-4811
2771	-3472
2062	-1972
1414	-464
891	913
517	2050
282	2877
143	3369
34	3542
-113	3440
-359	3131
-743	2688
-1268	2179
-1906	1660
-2592	1168
-3242	726
-3763	340
-4071	11
-4107	-265
-3846	-487
-3305	-650
-2542	-745
-1645	-758
-719	-675
132	-486
820	-189
1291	208
1532	688
1572	1225
1473	1788
1322	2345
1209	2860
1211	3304
1375	3647
1711	3864
2186	3930
2730	3824
3253	3525
3657	3019
3861	2299
3811	1374
3499	276
2961	-944
2274	-2205
1541	-3406
874	-4434
370	-5171
96	-5517
74	-5400
275	-4796
628	-3736
1032	-2309
1377	-658
1566	1038
1539	2583
1285	3790
849	4509
323	4651
-167	4203
-489	3229
-527	1870
-220	319
438	-1200
1371	-2471
2442	-3315
3461	-3613
4223	-3333
4537	-2523
4268	-1313
3360	112
1855	1540
-106	2765
-2298	3621
-4445	4003
-6259	3888
-7484	3329
-7940	2450
-7549	1420
-6351	421
-4504	-379
-2253	-856
101	-952
2248	-681
3918	-124
4921	584
5174	1280
4713	1802
3680	2019
2302	1848
849	1277
-412	358
-1258	-797
-1546	-2035
-1237	-3189
-391	-4101
838	-4650
2234	-4767
3559	-4446
4589	-3738
5150	-2749
5146	-1616
4572	-487
3506	496
2098	1218
539	1604
-968	1623
-2241	1287
-3143	647
-3597	-219
-3591	-1217
-3172	-2247
-2427	-3213
-1466	-4027
-401	-4614
672	-4915
1684	-4885
2594	-4497
3388	-3745
4065	-2649
4628	-1258
5070	350
5373	2062
5500	3738
5406	5224
5043	6363
4381	7017
3415	7084
2165	6529
729	5371
-798	3721
-2284	1754
-3593	-300
-4603	-2187
-5222	-3659
-5408	-4512
-5172	-4616
-4574	-3939
-3716	-2557
-2720	-646
-1711	1539
-782	3694
-8	5517
598	6746
1064	7198
1453	6804
1846	5614
2320	3793
2926	1597
3674	-664
4524	-2674
5385	-4158
6131	-4924
6621	-4891
6721	-4098
6335	-2698
5421	-931
4010	915
2202	2550
160	3727
-1913	4278
-3803	4139
-5315	3359
-6299	2081
-6679	523
-6453	-1065
-5702	-2439
-4567	-3403
-3229	-3837
-1881	-3712
-695	-3091
203	-2114
748	-971
947	135
865	1017
618	1539
343	1635
171	1310
206	642
501	-243
1051	-1195
1792	-2065
2612	-2734
3372	-3129
3927	-3234
4155	-3085
3976	-2755
3366	-2340
2365	-1932
1073	-1601
-370	-1378
-1796	-1254
-3039	-1179
-3958	-1076
-4451	-861
-4479	-464
-4058	152
-3264	980
-2218	1960
-1067	2990
34	3937
945	4660
1557	5032
1805	4968
1674	4437
1197	3474
446	2175
-474	689
-1452	-808
-2372	-2133
-3140	-3132
-3686	-3695
-3975	-3776
-4006	-3402
-3810	-2663
-3443	-1703
-2973	-695
-2476	185
-2018	782
-1653	986
-1415	747
-1317	78
-1349	-948
-1487	-2209
-1693	-3556
-1927	-4831
-2150	-5894
-2329	-6637
-2442	-6998
-2474	-6964
-2425	-6572
-2297	-5893
-2098	-5025
-1833	-4075
-1510	-3139
-1128	-2296
-689	-1593
-194	-1047
353	-645
937	-351
1536	-117
2115	107
2630	364
3032	677
3277	1046
3326	1450
3161	1847
2785	2194
2227	2403
1541	2446
797	2282
79	1899
-534	1315
-975	577
-1205	-243
-1212	-1057
-1022	-1770
-687	-2292
-281	-2555
114	-2518
423	-2178
595	-1569
609	-763
480	141
259	1029
20	1786
-151	2311
-177	2533
-5	2421
378	1985
939	1280
1601	394
2249	-564
2752	-1477
2984	-2243
2845	-2786
2286	-3065
1317	-3085
18	-2890
-1473	-2555
-2979	-2174
-4304	-1843
-5267	-1640
-5728	-1615
-5610	-1778
-4916	-2099
-3725	-2513
-2183	-2928
-481	-3247
1175	-3381
2597	-3267
3639	-2880
4222	-2239
4342	-1402
4065	-465
3513	462
2842	1265
2209	1850
1748	2151
1544	2149
1621	1865
1941	1363
2411	734
2904	83
3284	-490
3429	-905
3260	-1114
2749	-1108
1927	-918
878	-604
-275	-249
-1393	59
-2344	243
-3022	246
-3365	40
-3360	-368
-3039	-943
-2475	-1626
-1758	-2347
-981	-3034
-226	-3622
454	-4065
1034	-4338
1518	-4434
1927	-4363
2290	-4147
2627	-3812
2939	-3384
3205	-2882
3380	-2318
3404	-1699
3217	-1031
2773	-318
2052	430
1075	1192
-96	1943
-1361	2646
-2595	3263
-3670	3755
-4469	4089
-4912	4240
-4966	4198
-4653	3964
